latitude,longitude,time,day_of_week,weather,social_media_alerts,event_density,previous_crimes_nearby,crime_risk_score,crime_type
25.715804355727162,-108.01975885402271,3,Thursday,Stormy,2,1,8,0.0,0
11.14609710310618,-98.28025530613225,9,Sunday,Foggy,4,4,9,0.3,0
33.33009569250227,-109.48993927737399,1,Tuesday,Foggy,6,4,16,0.7,1
10.452101463560899,-76.23474216215992,8,Friday,Stormy,8,3,2,0.5,0
41.494878325970916,-95.60194774792312,2,Wednesday,Clear,5,3,9,0.5,0
22.257312908134864,-108.75092922130939,19,Monday,Stormy,2,3,4,0.3,0
11.610320120369284,-117.93956521292269,19,Friday,Foggy,6,2,1,0.2,0
33.53408883932613,-86.21306676732291,0,Monday,Clear,6,0,2,0.2,0
25.90737657732219,-109.26776430051221,4,Saturday,Clear,2,3,16,0.5,0
48.95201653428598,-70.52089038406109,4,Tuesday,Rainy,4,0,8,0.0,0
31.76794650014809,-93.31498132924142,1,Thursday,Clear,5,1,0,0.2,0
21.009567241480333,-105.5511501875984,14,Thursday,Foggy,0,0,4,0.0,0
38.37755458535899,-87.11612831036848,0,Friday,Foggy,0,1,8,0.0,0
20.859680101708452,-106.23900382809572,20,Sunday,Rainy,3,0,8,0.4,0
46.1697316563026,-78.98628530451268,4,Tuesday,Foggy,9,1,5,0.2,0
24.988878820295056,-104.5881974535029,6,Tuesday,Foggy,6,3,5,0.5,0
31.99474251104821,-70.58761338020454,10,Monday,Foggy,6,3,15,0.7,1
12.022924152969154,-89.74276072773532,9,Saturday,Rainy,7,3,8,0.5,0
27.04484951808923,-77.77944255286684,1,Sunday,Clear,5,1,16,0.4,0
43.2945415864398,-116.3592265210789,13,Saturday,Rainy,6,2,12,0.4,0
42.22595221453368,-102.58502913069059,23,Tuesday,Clear,5,0,2,0.6000000000000001,1
18.97274235414105,-83.12564569169251,20,Sunday,Foggy,4,1,8,0.4,0
19.043162840422507,-87.24704913297086,4,Wednesday,Stormy,9,3,13,0.7,1
42.69221248852947,-110.28784392831211,15,Thursday,Rainy,5,0,2,0.2,0
47.21593680677302,-102.1898534745145,1,Saturday,Clear,9,3,3,0.5,0
13.814436850920142,-106.82782962562295,9,Wednesday,Clear,3,2,19,0.2,0
28.00234557704901,-89.33149151190784,17,Saturday,Foggy,6,4,13,0.7,1
23.498171158569157,-102.77158852706125,4,Wednesday,Clear,7,3,17,0.7,1
44.827538218297576,-104.5472878999825,16,Monday,Foggy,7,4,0,0.5,0
13.34099658720075,-109.63110097818291,10,Tuesday,Foggy,3,2,19,0.2,0
18.445037702321496,-99.54864395426759,4,Monday,Foggy,2,4,18,0.5,0
40.09873350345977,-110.22487049017232,20,Saturday,Clear,6,3,4,0.8999999999999999,1
12.051753959248623,-71.87152063111839,23,Thursday,Stormy,6,2,7,0.6000000000000001,1
29.70141522857157,-112.27490942523482,5,Sunday,Rainy,2,0,6,0.0,0
27.6842813871888,-74.33476425206118,21,Monday,Clear,0,4,15,0.8999999999999999,1
23.376047159549948,-98.5763450921709,15,Saturday,Rainy,2,4,10,0.5,0
25.782892612756953,-101.1067004219139,4,Wednesday,Clear,2,1,7,0.0,0
31.19762347720932,-108.43400995475756,20,Sunday,Foggy,5,3,5,0.8999999999999999,1
16.454694335535326,-88.21218328162405,23,Monday,Rainy,1,3,12,0.8999999999999999,1
32.87983513134371,-85.72359924945818,15,Tuesday,Foggy,3,4,10,0.5,0
42.21729317199945,-96.62145188737912,16,Monday,Clear,4,4,14,0.5,0
40.40643719160636,-117.21465521532879,8,Tuesday,Clear,5,4,0,0.5,0
16.155996187750947,-74.0744924655725,21,Sunday,Stormy,9,3,3,0.8999999999999999,1
15.969978789658956,-70.98354335618095,1,Sunday,Rainy,8,1,19,0.4,0
20.726974709796533,-98.44782923940825,18,Wednesday,Clear,9,4,16,0.7,1
24.44298905364149,-89.31695962953364,16,Tuesday,Clear,4,3,7,0.3,0
26.338223256339305,-97.48506868781266,4,Tuesday,Stormy,1,3,6,0.3,0
37.18788867333381,-103.90601745569397,1,Sunday,Stormy,6,1,17,0.4,0
12.267217286633416,-116.13406035710962,10,Saturday,Stormy,9,1,2,0.2,0
11.386908169042655,-97.19661348013506,0,Tuesday,Foggy,0,1,15,0.2,0
25.67642251775636,-79.08077218202743,8,Sunday,Stormy,7,0,11,0.4,0
37.88654768551922,-119.14842694559982,5,Sunday,Stormy,6,0,10,0.4,0
17.737413718259305,-90.89461584098888,10,Saturday,Rainy,7,4,5,0.5,0
35.66017925025007,-75.96139456366555,7,Tuesday,Foggy,0,3,4,0.3,0
20.393125517611978,-109.1225284992821,12,Thursday,Foggy,5,1,9,0.2,0
45.44344435254065,-110.8372067655469,11,Friday,Clear,4,0,0,0.0,0
45.82759777066466,-81.38616871490285,8,Saturday,Rainy,1,4,14,0.5,0
21.89148817125306,-107.24567844403533,14,Thursday,Stormy,7,3,10,0.7,1
19.19975015852962,-110.40078662196757,4,Monday,Foggy,9,1,0,0.2,0
26.45215888264925,-101.10053747153825,14,Thursday,Clear,1,0,13,0.2,0
19.621263407205948,-100.3748993864891,1,Thursday,Rainy,1,0,10,0.2,0
36.895353731668145,-76.29494684917171,14,Tuesday,Stormy,8,3,6,0.5,0
43.04258738193142,-89.07782640331615,19,Monday,Rainy,5,0,3,0.2,0
36.92368523644868,-99.70192718302053,2,Monday,Rainy,2,3,13,0.5,0
42.97401788997398,-93.28060178571165,9,Wednesday,Stormy,8,1,7,0.2,0
25.879686488298965,-72.3017383337363,6,Tuesday,Clear,1,3,7,0.3,0
16.252678828354433,-114.33926616950524,9,Thursday,Stormy,7,1,17,0.4,0
39.51803789590369,-109.61422391376543,9,Wednesday,Foggy,3,2,9,0.0,0
24.418980205662155,-71.87356467067224,7,Wednesday,Stormy,9,0,3,0.2,0
36.8508330091653,-72.1337575736398,12,Saturday,Rainy,1,2,6,0.0,0
20.825757679270627,-111.14172893676137,20,Sunday,Clear,4,3,15,0.8999999999999999,1
13.249185392266906,-112.74455914373509,1,Sunday,Stormy,2,1,6,0.0,0
49.70327181951053,-98.945743283069,11,Sunday,Foggy,8,0,12,0.4,0
16.24806031722397,-117.51408537560154,8,Thursday,Clear,7,4,2,0.5,0
49.536839758539244,-87.254823385743,0,Sunday,Rainy,5,0,17,0.4,0
49.09119730265789,-116.1251989169129,20,Monday,Stormy,5,4,8,0.8999999999999999,1
41.752724156321584,-117.09851864528596,11,Tuesday,Clear,8,0,18,0.4,0
36.3769184832799,-95.74065318955753,11,Tuesday,Clear,1,1,3,0.0,0
33.11228201004339,-72.11066819449493,2,Thursday,Rainy,6,3,7,0.5,0
44.64406181511339,-98.66020319684202,23,Sunday,Clear,2,1,16,0.6000000000000001,1
21.577580864779517,-102.17594206697245,7,Tuesday,Clear,2,0,14,0.2,0
28.70724849939508,-70.10216422488571,12,Friday,Foggy,3,4,2,0.3,0
34.775598774660075,-93.40155196104082,16,Sunday,Clear,4,1,5,0.0,0
26.447619034779642,-101.23792965548758,19,Wednesday,Stormy,4,1,1,0.0,0
27.09945816361072,-100.70695933291991,9,Wednesday,Foggy,9,4,16,0.7,1
23.211386700083377,-110.25202519832447,14,Friday,Foggy,0,2,13,0.2,0
32.56927266738144,-94.38884712762305,23,Tuesday,Stormy,9,0,12,0.8,1
44.02298112060464,-98.05724859159972,8,Monday,Foggy,5,1,13,0.4,0
18.061135120252516,-106.46023518262933,17,Saturday,Rainy,1,1,7,0.0,0
47.37732155013766,-111.97299566991201,7,Friday,Rainy,1,0,9,0.0,0
37.56350614992918,-104.43805656662232,13,Friday,Stormy,8,4,0,0.5,0
42.93092850720121,-94.56583361561354,10,Sunday,Clear,0,0,1,0.0,0
32.247627705200465,-117.08333638575992,12,Sunday,Foggy,1,3,3,0.3,0
41.18066805696254,-112.3127985708022,15,Wednesday,Stormy,9,3,15,0.7,1
10.648015893578687,-72.61713665154522,13,Monday,Foggy,8,1,10,0.4,0
42.73521699118141,-92.85723244843305,8,Monday,Rainy,3,3,14,0.5,0
11.605554363414662,-116.82753481699811,8,Tuesday,Rainy,3,0,0,0.0,0
45.5965350545145,-85.34561206152135,18,Monday,Stormy,9,1,19,0.4,0
49.67850988954573,-116.90985649604826,4,Tuesday,Foggy,8,3,9,0.5,0
21.762698487071113,-83.05628864768136,14,Sunday,Rainy,4,4,12,0.5,0
18.412742251431744,-82.50186391399865,10,Sunday,Foggy,3,3,15,0.5,0
40.61453455432163,-87.44605121253737,18,Thursday,Rainy,8,4,14,0.7,1
20.121053636810128,-83.38977276903252,5,Friday,Rainy,3,3,4,0.3,0
44.62249532688814,-115.60171094934711,9,Saturday,Rainy,3,4,16,0.5,0
14.113703686299068,-83.66097238223662,15,Saturday,Rainy,6,0,18,0.4,0
15.038207855174331,-113.16558401380586,4,Sunday,Clear,9,0,12,0.4,0
49.16606220402463,-103.0247046364078,17,Friday,Stormy,9,2,1,0.2,0
36.953555930800185,-72.86273732496835,18,Tuesday,Foggy,0,0,7,0.0,0
43.87548897715811,-94.856226117043,22,Tuesday,Rainy,2,3,0,0.7,1
22.97317509406072,-71.6286783958493,9,Tuesday,Rainy,9,1,1,0.2,0
37.05934998082418,-115.55387705566312,9,Sunday,Rainy,3,4,8,0.3,0
33.769673092343886,-96.122170021841,11,Friday,Stormy,7,0,11,0.4,0
34.12600480491788,-116.87988398615647,20,Tuesday,Foggy,8,1,8,0.6000000000000001,1
37.301298381508865,-88.48948688003576,2,Friday,Stormy,0,4,0,0.3,0
33.01436692516394,-116.06464993157418,3,Saturday,Stormy,2,4,7,0.3,0
27.162494772106637,-111.23160987298114,21,Sunday,Rainy,2,4,6,0.7,1
21.036907775221874,-107.05848449653598,23,Friday,Foggy,7,0,19,0.8,1
40.743253236528076,-82.56280741677584,11,Saturday,Rainy,4,4,9,0.3,0
19.050897200127448,-111.80189405909626,6,Sunday,Stormy,4,2,0,0.0,0
37.694172246176564,-77.66839733534661,11,Wednesday,Clear,7,0,14,0.4,0
19.333312905973067,-113.40480305845996,2,Sunday,Clear,5,1,2,0.2,0
35.01320679817816,-118.23777754649218,17,Saturday,Stormy,5,2,17,0.4,0
39.883130685161156,-100.24772905151661,18,Wednesday,Rainy,6,2,4,0.2,0
18.748555556261568,-71.02791790143525,4,Thursday,Rainy,9,0,16,0.4,0
12.397732034452332,-114.48288861056113,13,Sunday,Foggy,0,4,0,0.3,0
15.238949719766964,-114.91407779801855,22,Thursday,Foggy,8,2,17,0.8,1
34.23987869084102,-82.4416744602188,7,Sunday,Clear,4,3,2,0.3,0
43.97785624902942,-104.39191530032173,21,Sunday,Rainy,7,1,1,0.6000000000000001,1
11.799872849416975,-84.13591913871414,14,Sunday,Stormy,9,3,11,0.7,1
39.36605036166585,-109.99947052783183,15,Saturday,Rainy,5,0,8,0.2,0
23.652745838002083,-96.99640029009186,17,Monday,Rainy,5,2,8,0.2,0
29.1411347967809,-106.7355061125541,10,Tuesday,Stormy,3,4,10,0.5,0
47.154381993822625,-97.42358925604566,1,Saturday,Clear,2,4,5,0.3,0
23.278860189433818,-81.54514537073482,9,Saturday,Stormy,1,2,8,0.0,0
28.61347735757944,-81.8995029761169,10,Friday,Rainy,9,2,4,0.2,0
10.547296590427244,-94.21138561631382,4,Monday,Stormy,3,4,19,0.5,0
13.263948800193536,-73.58140781394745,20,Wednesday,Foggy,0,1,12,0.6000000000000001,1
20.34366364539136,-106.8107948775863,16,Friday,Foggy,5,0,13,0.4,0
11.114089632842976,-107.98443244403835,0,Saturday,Foggy,6,1,15,0.4,0
35.25501304193004,-89.30967994122831,13,Sunday,Foggy,4,4,17,0.5,0
27.055934272064903,-88.93514828916055,14,Monday,Stormy,9,0,7,0.2,0
31.92580810912088,-117.6729980217513,6,Saturday,Clear,9,0,1,0.2,0
16.985887435853183,-89.61111438065512,7,Wednesday,Clear,9,4,16,0.7,1
21.837281177464646,-101.27819213254928,15,Sunday,Foggy,0,4,10,0.5,0
36.552978994109004,-82.62787373397205,12,Sunday,Rainy,2,2,5,0.0,0
48.612108945215994,-79.59471677273635,4,Thursday,Stormy,5,2,8,0.2,0
12.016670944088368,-92.39230902264816,2,Tuesday,Rainy,6,2,0,0.2,0
45.615372834210646,-119.91474842488674,12,Sunday,Foggy,8,4,10,0.7,1
33.07524805244834,-88.1817094916679,18,Tuesday,Stormy,1,1,11,0.2,0
32.55678267022495,-82.55593601670328,11,Monday,Foggy,2,0,5,0.0,0
30.011141408310415,-107.55083668842428,18,Wednesday,Stormy,3,1,14,0.2,0
12.775763436167335,-96.76769994296056,16,Monday,Foggy,4,3,5,0.3,0
13.595074069446426,-71.71366882941058,10,Wednesday,Clear,6,1,17,0.4,0
34.036480226363445,-105.09422233029483,2,Wednesday,Stormy,5,3,6,0.5,0
23.63834285742233,-108.84233744791297,1,Sunday,Clear,4,3,7,0.3,0
46.69072266310722,-109.45726047609949,23,Tuesday,Foggy,5,0,4,0.6000000000000001,1
26.26362149437889,-92.05995828230019,13,Thursday,Stormy,0,0,7,0.0,0
15.731258348105644,-72.51064493459967,21,Thursday,Rainy,7,3,5,0.8999999999999999,1
38.58875334008144,-89.56549353998227,20,Friday,Rainy,6,4,18,1.0999999999999999,1
21.734136857640394,-104.833843988117,16,Sunday,Stormy,2,3,10,0.5,0
31.018812294235726,-88.07151109662729,1,Wednesday,Clear,1,2,11,0.2,0
37.9133114202068,-88.75788512011063,17,Tuesday,Foggy,8,0,16,0.4,0
46.01056444808282,-90.15374321351729,22,Wednesday,Clear,4,1,10,0.6000000000000001,1
41.68764779206704,-112.0286896555849,14,Saturday,Clear,8,0,11,0.4,0
37.054442714908966,-88.27166003275029,11,Sunday,Stormy,8,4,6,0.5,0
37.18532729580574,-98.49177737427502,15,Friday,Rainy,2,2,7,0.0,0
47.83698576128346,-119.07039706884834,15,Saturday,Foggy,2,4,7,0.3,0
21.83296389986144,-93.01177564262524,6,Tuesday,Clear,8,1,3,0.2,0
10.044483767847495,-70.53666273907912,5,Wednesday,Rainy,2,0,17,0.2,0
20.87818237592795,-102.51302045780082,13,Thursday,Clear,6,1,16,0.4,0
18.71565518506976,-71.72203908406709,7,Thursday,Stormy,2,2,15,0.2,0
36.473383404559925,-115.18971291687028,19,Friday,Stormy,0,1,14,0.2,0
35.34846399062116,-83.37749420663468,23,Sunday,Clear,2,3,7,0.7,1
33.73845530818895,-114.28350026685823,18,Saturday,Rainy,4,2,12,0.2,0
10.649737728378149,-106.32142132223629,18,Thursday,Clear,9,4,7,0.5,0
39.1511221780259,-91.45795823389378,11,Wednesday,Foggy,7,4,4,0.5,0
22.94121649941966,-90.36101530116255,8,Friday,Clear,6,1,6,0.2,0
36.60223956026525,-81.23943413829144,8,Saturday,Foggy,9,2,4,0.2,0
32.26313714008613,-89.23442963862803,4,Monday,Clear,0,1,13,0.2,0
23.709237017116287,-90.31926478097196,13,Friday,Foggy,1,3,0,0.3,0
15.38305068416431,-74.38234565054309,0,Thursday,Rainy,8,2,2,0.2,0
13.776755906419238,-97.39196238954214,2,Tuesday,Clear,9,0,16,0.4,0
43.26073332448894,-108.73671106524725,10,Friday,Clear,7,4,11,0.7,1
46.73590168326232,-111.91057074881849,20,Wednesday,Foggy,1,1,19,0.6000000000000001,1
35.99152187057199,-100.00027015952502,3,Saturday,Stormy,2,3,12,0.5,0
14.137364594419335,-84.3623622403152,19,Friday,Rainy,7,4,0,0.5,0
26.081088675529628,-117.87282575350496,0,Thursday,Stormy,3,2,16,0.2,0
39.15756800420629,-113.54733067452969,5,Friday,Stormy,1,4,16,0.5,0
41.192835360402725,-114.69432699481803,9,Wednesday,Clear,3,4,8,0.3,0
14.728744891643544,-90.73749234742706,3,Wednesday,Clear,5,0,4,0.2,0
10.001228753815298,-107.85676747343669,16,Thursday,Clear,7,0,5,0.2,0
38.4854818352242,-111.68702858493018,21,Sunday,Stormy,2,3,18,0.8999999999999999,1
24.263847039448226,-90.36146401284888,20,Wednesday,Rainy,4,3,0,0.7,1
20.17925326473041,-81.93450422738104,4,Thursday,Foggy,2,1,9,0.0,0
10.515898791581018,-103.39225417736678,1,Friday,Foggy,7,0,2,0.2,0
31.611976270459987,-91.0897697161702,0,Friday,Foggy,7,2,13,0.4,0
44.04602941703927,-115.09377934002698,15,Monday,Rainy,5,1,11,0.4,0
48.30526585090352,-73.2404484771215,6,Thursday,Stormy,9,2,18,0.4,0
32.62979802453157,-103.15519073426135,20,Tuesday,Stormy,0,0,15,0.6000000000000001,1
30.578453109595767,-70.12471534132493,2,Thursday,Rainy,2,2,12,0.2,0
13.402255419569645,-71.07061220751089,13,Friday,Clear,6,2,12,0.4,0
31.95491206170399,-81.05882753320942,21,Saturday,Rainy,7,0,14,0.8,1
25.199163158615786,-118.99664522965166,18,Friday,Stormy,2,0,18,0.2,0
34.285411235343076,-92.82625398078184,15,Wednesday,Foggy,5,4,13,0.7,1
25.54905391506187,-115.65817897799943,21,Monday,Foggy,1,2,18,0.6000000000000001,1
19.61196493801467,-75.2430987019242,5,Tuesday,Foggy,0,1,8,0.0,0
13.79861100913506,-80.51818736762985,23,Sunday,Clear,8,3,19,1.0999999999999999,1
22.59673778355583,-71.38298117021586,0,Monday,Clear,8,4,5,0.5,0
13.86579337151009,-89.58085234251023,6,Thursday,Rainy,4,3,12,0.5,0
17.07587803295936,-93.8913597757831,10,Saturday,Foggy,0,1,1,0.0,0
49.49344634318184,-94.05130720278062,17,Thursday,Clear,1,1,6,0.0,0
27.764142276264746,-100.67758127728275,8,Friday,Stormy,0,0,16,0.2,0
31.274870660200662,-96.56549663854295,21,Wednesday,Rainy,5,2,11,0.8,1
44.944741149488614,-88.22937084323249,2,Tuesday,Stormy,1,0,6,0.0,0
49.82275601962751,-73.35261962218614,23,Sunday,Stormy,0,2,9,0.4,0
33.308577973787266,-90.20578308719845,22,Saturday,Foggy,9,4,2,0.8999999999999999,1
42.498952841766865,-77.14420288413163,7,Wednesday,Stormy,5,0,6,0.2,0
23.077640973467012,-76.86100443487497,7,Tuesday,Foggy,1,0,14,0.2,0
22.229758297891642,-94.05836620758704,22,Saturday,Rainy,8,1,3,0.6000000000000001,1
26.10814883978241,-102.62651792511892,0,Monday,Stormy,9,2,16,0.4,0
36.900290506945964,-88.02130633339596,9,Sunday,Foggy,2,1,12,0.2,0
37.28766757020395,-97.70613290425786,14,Friday,Stormy,9,0,19,0.4,0
22.60957738597803,-115.92795663390335,9,Wednesday,Clear,7,2,0,0.2,0
15.328396965465148,-101.10954497837832,7,Thursday,Clear,8,2,11,0.4,0
35.29585025862034,-70.29639309753375,20,Sunday,Stormy,9,4,12,1.0999999999999999,1
15.133034487550582,-117.57440649868563,1,Friday,Clear,4,1,0,0.0,0
33.1397003291732,-85.16665440495368,17,Tuesday,Rainy,5,4,0,0.5,0
37.73688512225236,-77.94056474643764,1,Sunday,Clear,9,1,10,0.4,0
38.02445985577806,-87.56370482623106,20,Saturday,Rainy,4,1,19,0.6000000000000001,1
40.13888442638387,-91.5125884418355,18,Sunday,Foggy,5,2,9,0.2,0
44.91437686262658,-84.62227915106212,21,Friday,Rainy,1,2,15,0.6000000000000001,1
29.998359678591537,-98.53286313501721,8,Thursday,Foggy,8,3,2,0.5,0
39.20996758118285,-115.43191313455617,9,Thursday,Clear,6,0,19,0.4,0
34.76690941463347,-71.88141228483092,3,Tuesday,Foggy,5,4,12,0.7,1
17.465597591907304,-98.3849615007902,20,Friday,Clear,3,3,18,0.8999999999999999,1
11.027585794776327,-86.73053814159911,0,Wednesday,Foggy,9,4,17,0.7,1
21.38165542707735,-93.43447815553523,10,Friday,Rainy,8,4,19,0.7,1
27.721348253504775,-117.26634640112228,21,Sunday,Stormy,6,0,17,0.8,1
34.68423777714625,-72.36266995037307,1,Thursday,Stormy,3,4,12,0.5,0
43.998373220128215,-80.37313869428382,22,Saturday,Stormy,2,4,13,0.8999999999999999,1
17.849828668246627,-112.54510527653025,3,Tuesday,Foggy,9,2,0,0.2,0
15.021991595939085,-70.91755618558666,14,Monday,Stormy,7,2,15,0.4,0
48.5391978989731,-83.1549313914146,19,Monday,Clear,5,2,14,0.4,0
14.321782375056284,-96.38391747858455,12,Saturday,Clear,1,0,10,0.2,0
29.13964280428757,-89.43149717202134,0,Friday,Rainy,6,2,9,0.2,0
33.42254915173207,-114.66316589927013,21,Thursday,Foggy,7,3,14,1.0999999999999999,1
31.65497683629753,-91.97942449921945,1,Friday,Rainy,4,3,19,0.5,0
13.441286281317728,-116.31694639914703,5,Tuesday,Stormy,2,3,5,0.3,0
12.281076560144776,-92.7572371440349,6,Wednesday,Foggy,7,0,0,0.2,0
14.219337098441427,-92.36521556186074,18,Monday,Rainy,1,1,17,0.2,0
33.4235073549045,-76.2780607419628,3,Friday,Clear,9,1,6,0.2,0
31.773795505372846,-83.7471249863853,17,Thursday,Stormy,5,3,5,0.5,0
19.34963168146977,-107.52238038924399,22,Saturday,Stormy,6,1,13,0.8,1
35.51096567382366,-75.57869289060716,8,Sunday,Stormy,9,4,12,0.7,1
42.802700082225975,-91.33786675759971,20,Sunday,Rainy,8,0,1,0.6000000000000001,1
11.66315839386375,-89.6810260712983,10,Monday,Stormy,4,3,9,0.3,0
29.925197741921696,-111.55093153889108,4,Monday,Clear,0,3,11,0.5,0
37.57241648410761,-77.1113202015443,23,Wednesday,Stormy,9,3,5,0.8999999999999999,1
20.092477082787482,-73.4517442491728,0,Friday,Rainy,1,4,7,0.3,0
22.310836211725963,-81.25046752525459,1,Wednesday,Rainy,7,2,17,0.4,0
34.54551611957535,-72.9623773677497,22,Thursday,Stormy,0,3,0,0.7,1
45.917411737749475,-104.8850047938827,2,Thursday,Stormy,1,1,5,0.0,0
42.39697681211597,-76.94404158186144,21,Friday,Rainy,4,2,9,0.4,0
33.32520876398334,-95.55534285681287,16,Monday,Clear,9,4,6,0.5,0
39.20886871028997,-111.80413985282075,23,Tuesday,Clear,2,3,16,0.8999999999999999,1
24.592898808311947,-86.55997004832994,1,Wednesday,Stormy,3,2,6,0.0,0
35.63862112395031,-85.79398646470605,0,Sunday,Stormy,9,3,19,0.7,1
28.647263645102278,-105.6537743121655,1,Monday,Stormy,4,3,1,0.3,0
17.59744545830244,-118.6253334186215,7,Saturday,Rainy,2,4,9,0.3,0
38.069530955090286,-110.00763704572184,12,Thursday,Foggy,4,1,14,0.2,0
32.25858549395288,-100.01112261630567,13,Sunday,Foggy,2,4,8,0.3,0
24.344863278143656,-111.62185444700657,20,Thursday,Rainy,0,4,7,0.7,1
46.45356760314523,-110.29850258801979,11,Monday,Stormy,6,1,9,0.2,0
10.83736471306933,-100.43046678088652,8,Monday,Foggy,3,2,11,0.2,0
22.63092604997984,-71.91066928457198,18,Saturday,Rainy,7,4,2,0.5,0
12.275255911105862,-81.78782422961758,23,Thursday,Rainy,3,3,0,0.7,1
40.661092648865086,-104.01257993867179,19,Wednesday,Clear,6,4,7,0.5,0
38.084298164551704,-72.41979655407259,6,Wednesday,Rainy,2,1,17,0.2,0
23.25408874945268,-87.71766038706338,9,Monday,Stormy,1,2,11,0.2,0
37.02651608828292,-97.22751776799299,23,Friday,Clear,2,1,8,0.4,0
25.837489047837995,-96.58499005224265,2,Thursday,Foggy,6,3,5,0.5,0
40.25015165689737,-99.4627766082304,18,Tuesday,Rainy,2,2,7,0.0,0
28.167346509468242,-108.35039737270301,16,Thursday,Clear,9,4,9,0.5,0
26.49118911326662,-100.66839038931471,7,Wednesday,Rainy,7,2,4,0.2,0
47.389196619532036,-93.60518079783037,17,Wednesday,Rainy,7,4,7,0.5,0
20.03516399562801,-93.59863246348895,6,Tuesday,Clear,0,4,9,0.3,0
14.817893599862618,-81.9131548893741,6,Wednesday,Foggy,6,0,2,0.2,0
33.38172453037833,-102.06010714213237,22,Tuesday,Rainy,7,4,17,1.0999999999999999,1
48.77287249136715,-84.16009853480239,19,Wednesday,Stormy,8,4,6,0.5,0
25.113568549087468,-91.09540806156576,22,Saturday,Foggy,7,4,8,0.8999999999999999,1
12.48147054515126,-71.90772977365828,15,Tuesday,Foggy,9,0,6,0.2,0
23.572210692382697,-100.73575369830087,14,Friday,Rainy,5,2,7,0.2,0
30.237266172782338,-74.93917678696049,13,Thursday,Foggy,7,0,15,0.4,0
16.47692026528855,-78.96787263508553,15,Wednesday,Clear,2,1,10,0.2,0
36.32408872225968,-88.11678577052716,23,Monday,Clear,1,4,14,0.8999999999999999,1
49.90997556040802,-87.27427666289414,8,Tuesday,Foggy,0,0,13,0.2,0
28.069579039257754,-115.76750326967947,22,Tuesday,Rainy,7,0,16,0.8,1
24.189142269208507,-72.48876972032838,21,Tuesday,Stormy,6,2,14,0.8,1
26.028166673378664,-114.6531968252128,20,Wednesday,Rainy,5,2,3,0.6000000000000001,1
14.605847135808045,-91.83833456282464,9,Thursday,Rainy,2,2,12,0.2,0
45.33094405704895,-103.49645997754227,14,Monday,Rainy,5,3,3,0.5,0
26.593026220854078,-98.50740108550741,22,Tuesday,Foggy,4,2,18,0.6000000000000001,1
25.490976456993653,-89.49084945815915,9,Sunday,Foggy,4,4,17,0.5,0
36.38761091721897,-74.55743110588392,1,Tuesday,Rainy,3,0,18,0.2,0
27.68133683724494,-97.12164382138494,4,Tuesday,Stormy,4,1,10,0.2,0
35.92933875231384,-70.61352223467794,7,Saturday,Rainy,4,1,5,0.0,0
12.4578516052315,-90.35939673242501,5,Tuesday,Stormy,4,1,9,0.0,0
42.5489337488891,-111.97230286789127,5,Monday,Rainy,9,4,7,0.5,0
47.6201581151761,-110.49953525843739,0,Tuesday,Stormy,9,0,19,0.4,0
35.95061544637544,-84.19444822053745,15,Saturday,Rainy,7,3,3,0.5,0
48.18263715435243,-117.48011028783091,17,Monday,Clear,1,3,19,0.5,0
16.05729257479853,-95.98292118888865,2,Monday,Foggy,1,2,3,0.0,0
29.09664757921415,-112.58904450982416,6,Tuesday,Rainy,5,3,10,0.7,1
34.07226935781789,-98.33906824110775,11,Friday,Foggy,2,0,7,0.0,0
33.269465896847464,-82.50412889641402,9,Monday,Rainy,9,2,18,0.4,0
26.05847116356173,-97.05935358792829,21,Friday,Foggy,9,4,0,0.8999999999999999,1
23.523376374650454,-111.82744455095366,20,Monday,Clear,9,1,16,0.8,1
15.072960902016753,-107.40373148216788,9,Saturday,Foggy,9,1,5,0.2,0
25.669698022491126,-101.62302056739088,22,Sunday,Clear,3,2,18,0.6000000000000001,1
16.506432604219405,-116.52194082567927,8,Wednesday,Foggy,2,2,15,0.2,0
39.374627059688734,-90.7831181959439,10,Tuesday,Rainy,3,2,10,0.2,0
18.3532374197836,-89.62331043609748,18,Wednesday,Stormy,1,0,15,0.2,0
12.342612211381354,-116.89240364337162,7,Monday,Foggy,8,2,11,0.4,0
32.09464551268937,-99.8844339412919,17,Wednesday,Clear,2,0,0,0.0,0
33.80918930877606,-99.29996585576376,3,Tuesday,Clear,6,2,11,0.4,0
44.87652245122022,-103.30902157236994,1,Sunday,Foggy,8,0,2,0.2,0
33.079264496707275,-92.1130129834444,12,Tuesday,Clear,8,0,17,0.4,0
23.81923414893783,-102.70212549699441,22,Sunday,Clear,5,3,11,1.0999999999999999,1
42.12047526105282,-99.1795360261097,13,Monday,Clear,0,3,10,0.5,0
31.611155727496843,-80.12382262791972,19,Monday,Clear,9,2,5,0.2,0
13.17121138524767,-111.89453222848992,21,Friday,Foggy,1,2,18,0.6000000000000001,1
32.634022412529866,-89.04426523482896,23,Thursday,Rainy,8,0,7,0.6000000000000001,1
46.320741816866494,-94.72027991545772,14,Sunday,Rainy,4,0,11,0.2,0
25.85250501992882,-104.74641812603255,12,Sunday,Clear,9,3,7,0.5,0
21.853032075992004,-83.62326717547947,5,Wednesday,Stormy,1,4,3,0.3,0
15.738778280720801,-92.4405820229426,19,Friday,Foggy,5,1,5,0.2,0
